region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
12071_Spree-Neiße,-3.5519371032714844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12072_Teltow-Fläming,-3.3079299926757812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12073_Uckermark,-3.7508697509765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13003_Rostock,-6.3415679931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13004_Schwerin,-3.818115234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13072_Rostock,-4.480445861816406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13076_Ludwigslust-Parchim,-3.9040985107421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13071_Mecklenburgische Seenplatte,-4.340595245361328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13073_Vorpommern-Rügen,-5.828403472900391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13074_Nordwestmecklenburg,-3.772258758544922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13075_Vorpommern-Greifswald,-4.781742095947266,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14511_Chemnitz,-5.071727752685547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14522_Mittelsachsen,-5.202304840087891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14523_Vogtlandkreis,-5.691898345947266,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14521_Erzgebirgskreis,-5.086414337158203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14524_Zwickau,-5.247936248779297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14612_Dresden,-4.131584167480469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14626_Görlitz,-3.743999481201172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14625_Bautzen,-3.9757156372070312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14627_Meißen,-4.669178009033203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14628_Sächsische Schweiz-Osterzgebirge,-4.674518585205078,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14713_Leipzig,-4.735607147216797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14729_Leipzig,-5.154888153076172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14730_Nordsachsen,-4.728736877441406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15001_Dessau-Roßlau,-4.395664215087891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15082_Anhalt-Bitterfeld,-4.155567169189453,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15091_Wittenberg,-3.7775115966796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15002_Halle (Saale),-3.7806854248046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15084_Burgenlandkreis,-3.8920860290527344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15088_Saalekreis,-3.5781021118164062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15087_Mansfeld-Südharz,-4.1764678955078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15003_Magdeburg,-3.4405479431152344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15085_Harz,-4.113288879394531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15086_Jerichower Land,-4.097377777099609,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15083_Börde,-3.3156204223632812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15090_Stendal,-3.6247100830078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15089_Salzlandkreis,-3.485950469970703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15081_Altmarkkreis Salzwedel,-3.597217559814453,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16051_Erfurt,-3.506267547607422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16052_Gera,-5.142589569091797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16053_Jena,-4.148082733154297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16054_Suhl,-4.248165130615234,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16055_Weimar,-4.059795379638672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16056_Eisenach,-4.483734130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16061_Eichsfeld,-3.3193016052246094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16062_Nordhausen,-3.9838294982910156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16063_Wartburgkreis,-4.241634368896484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16064_Unstrut-Hainich-Kreis,-3.809276580810547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16065_Kyffhäuserkreis,-3.7448577880859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16066_Schmalkalden-Meiningen,-3.8655967712402344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16067_Gotha,-4.034172058105469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16068_Sömmerda,-3.545745849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16069_Hildburghausen,-3.7475547790527344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16070_Ilm-Kreis,-4.620880126953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16071_Weimarer Land,-4.10821533203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16072_Sonneberg,-4.417629241943359,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16073_Saalfeld-Rudolstadt,-4.75396728515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16074_Saale-Holzland-Kreis,-4.323436737060547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16075_Saale-Orla-Kreis,-5.229503631591797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16076_Greiz,-4.937976837158203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16077_Altenburger Land,-5.233135223388672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01001_01059_Region_um_Flensburg,-3.2200050354003906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01002_01057_01058_Region_um_Kiel,-3.4265213012695312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01003_13074_01055_01053_01062_Region_um_Lübeck,-3.393901824951172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01004_01058_01060_01057_01002_Region_um_Neumünster,-3.53118896484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-3.6547203063964844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-3.685527801513672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03103_03154_03151_Region_um_Wolfsburg,-3.6811485290527344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-4.6247711181640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03402_03452_03457_Region_um_Emden,-5.858737945556641,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-5.200466156005859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03404_03459_05566_Region_um_Osnabrück,-3.23077392578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03405_03455_Region_um_Wilhelmshaven,-5.545612335205078,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-4.779541015625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04012_03352_03461_Region_um_Bremerhaven,-5.605876922607422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05111_05162_05158_05112_Region_um_Düsseldorf,-3.7708892822265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-3.710094451904297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-3.0886268615722656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05114_05112_05162_05166_05170_Region_um_Krefeld,-3.650501251220703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05116_05370_05166_05162_Region_um_Mönchengladbach,-3.6216659545898438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-3.6620330810546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-3.5872459411621094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05120_05124_05122_05378_05374_Region_um_Remscheid,-2.9634552001953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05122_05158_05124_05378_05120_Region_um_Solingen,-3.3645057678222656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-3.0762901306152344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05314_05382_Region_um_Bonn,-4.62396240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05316_05315_05378_05158_Region_um_Leverkusen,-3.5224266052246094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-3.44415283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-3.3730010986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05515_05566_05558_05570_Region_um_Münster,-3.0097694396972656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05711_05754_05758_05766_Region_um_Bielefeld,-3.5420570373535156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-3.0119895935058594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-2.8331756591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05914_05954_05913_05978_05962_Region_um_Hagen,-2.8806724548339844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05915_05978_05974_05570_05558_Region_um_Hamm,-3.0805511474609375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05916_05513_05562_05911_Region_um_Herne,-3.3778152465820312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06411_06432_06438_Region_um_Darmstadt,-4.065742492675781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-3.4945144653320312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-3.769184112548828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-3.6056251525878906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-3.1731338500976562,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-3.886993408203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06611_06633_03159_Region_um_Kassel,-3.3248825073242188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07111_07137_07141_07143_Region_um_Koblenz,-3.9636383056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07211_07235_Region_um_Trier,-3.1085472106933594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-4.714900970458984,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07312_07335_07332_Region_um_Kaiserslautern,-3.733997344970703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07313_07337_Region_um_Landau_in_der_Pfalz,-4.0295867919921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-4.7146453857421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07315_07339_06414_06433_Region_um_Mainz,-3.8398666381835938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-4.028938293457031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07317_07340_Region_um_Pirmasens,-3.3935585021972656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-4.559047698974609,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-4.043209075927734,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07320_07340_10045_07317_Region_um_Zweibrücken,-3.2312889099121094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-4.399585723876953,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,-5.342216491699219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08121_08125_Region_um_Heilbronn,-4.974151611328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08211_08216_Region_um_Baden-Baden,-4.4925689697265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08212_08215_07334_Region_um_Karlsruhe,-4.860054016113281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08221_08226_08222_Region_um_Heidelberg,-4.126201629638672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-4.210842132568359,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08231_08236_08235_Region_um_Pforzheim,-4.5338897705078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-4.035724639892578,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08421_08425_09775_Region_um_Ulm,-5.507114410400391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09161_09176_09185_09186_Region_um_Ingolstadt,-4.495304107666016,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09162_09184_09179_09174_Region_um_München,-4.889976501464844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09163_09187_Region_um_Rosenheim,-4.508777618408203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09261_09274_Region_um_Landshut,-5.121192932128906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09262_09275_Region_um_Passau,-5.2324371337890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09263_09278_Region_um_Straubing,-5.413249969482422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09361_09371_Region_um_Amberg,-5.285926818847656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09362_09375_Region_um_Regensburg,-4.880622863769531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-5.601352691650391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09461_09471_Region_um_Bamberg,-5.448001861572266,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09462_09472_Region_um_Bayreuth,-5.622776031494141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09463_09473_Region_um_Coburg,-4.29498291015625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09464_09475_Region_um_Hof,-6.063713073730469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09561_09571_Region_um_Ansbach,-5.931926727294922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09562_09572_09564_09563_Region_um_Erlangen,-6.059032440185547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09563_09573_09562_09564_Region_um_Fürth,-6.360221862792969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-5.897468566894531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
