region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09479_Wunsiedel i. Fichtelgebirge,-1.1931034,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09561_Ansbach,-1.3699654,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09562_Erlangen,-1.2940891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09563_Fürth,-1.3478621,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09564_Nürnberg,-1.3658426,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09565_Schwabach,-1.3876107,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09571_Ansbach,-1.3346615,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09572_Erlangen-Höchstadt,-1.2463176,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09573_Fürth,-1.3589523,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09574_Nürnberger Land,-1.2266082,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09575_Neustadt a.d. Aisch-Bad Windsheim,-1.3420091,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09576_Roth,-1.3558282,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09577_Weißenburg-Gunzenhausen,-1.3419034,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09661_Aschaffenburg,-1.2239835,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09662_Schweinfurt,-1.2511634,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09663_Würzburg,-1.2348685,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09671_Aschaffenburg,-1.1458422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09672_Bad Kissingen,-1.1384934,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09673_Rhön-Grabfeld,-1.1976123,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09674_Haßberge,-1.1495045,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09675_Kitzingen,-1.2830024,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09676_Miltenberg,-1.1648666,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09677_Main-Spessart,-1.1586034,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09678_Schweinfurt,-1.2476381,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09679_Würzburg,-1.2728063,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09761_Augsburg,-1.3417339,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09762_Kaufbeuren,-1.4607555,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09763_Kempten (Allgäu),-1.5428017,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09764_Memmingen,-1.4141304,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09771_Aichach-Friedberg,-1.3489016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09772_Augsburg,-1.3629141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09773_Dillingen a.d. Donau,-1.4687499,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09774_Günzburg,-1.464243,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09775_Neu-Ulm,-1.5160358,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09776_Lindau (Bodensee),-1.4690672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09777_Ostallgäu,-1.4984509,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09778_Unterallgäu,-1.3893508,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09779_Donau-Ries,-1.4000187,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09780_Oberallgäu,-1.6246271,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10041_Regionalverband Saarbrücken,-0.984429,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10042_Merzig-Wadern,-0.9742032,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10043_Neunkirchen,-1.0505525,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10044_Saarlouis,-1.020824,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10045_Saarpfalz-Kreis,-0.98733425,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10046_St. Wendel,-1.0120476,DD,sem,days_with_precipitation_amount_below_threshold,days,4
11000_Berlin,-1.4780909,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12051_Brandenburg an der Havel,-1.5515288,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12052_Cottbus,-1.4989005,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12053_Frankfurt (Oder),-1.4827554,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12054_Potsdam,-1.5531921,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12060_Barnim,-1.4665394,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12061_Dahme-Spreewald,-1.4784073,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12062_Elbe-Elster,-1.3421597,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12063_Havelland,-1.4832788,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12064_Märkisch-Oderland,-1.5169485,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12065_Oberhavel,-1.4306405,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12066_Oberspreewald-Lausitz,-1.3299733,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12067_Oder-Spree,-1.4774864,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12068_Ostprignitz-Ruppin,-1.4407609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12069_Potsdam-Mittelmark,-1.4770787,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12070_Prignitz,-1.4568944,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12071_Spree-Neiße,-1.3948147,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12072_Teltow-Fläming,-1.4924427,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12073_Uckermark,-1.5159364,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13003_Rostock,-1.3746263,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13004_Schwerin,-1.4543537,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13072_Rostock,-1.3691003,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13076_Ludwigslust-Parchim,-1.4305847,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13071_Mecklenburgische Seenplatte,-1.439864,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13073_Vorpommern-Rügen,-1.3714598,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13074_Nordwestmecklenburg,-1.3684516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13075_Vorpommern-Greifswald,-1.4446111,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14511_Chemnitz,-1.0172156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14522_Mittelsachsen,-1.1657057,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14523_Vogtlandkreis,-1.2115129,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14521_Erzgebirgskreis,-1.0773283,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14524_Zwickau,-1.1221005,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14612_Dresden,-1.266797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14626_Görlitz,-1.3192658,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14625_Bautzen,-1.2940977,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14627_Meißen,-1.2792493,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14628_Sächsische Schweiz-Osterzgebirge,-1.2018827,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14713_Leipzig,-1.4026543,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14729_Leipzig,-1.3959819,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14730_Nordsachsen,-1.337681,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15001_Dessau-Roßlau,-1.4098061,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15082_Anhalt-Bitterfeld,-1.4053645,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15091_Wittenberg,-1.4150492,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15002_Halle (Saale),-1.4029542,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15084_Burgenlandkreis,-1.4075152,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15088_Saalekreis,-1.396717,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15087_Mansfeld-Südharz,-1.3580111,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15003_Magdeburg,-1.4807605,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15085_Harz,-1.3546369,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15086_Jerichower Land,-1.4882642,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15083_Börde,-1.4035883,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15090_Stendal,-1.4720796,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15089_Salzlandkreis,-1.4516932,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15081_Altmarkkreis Salzwedel,-1.4504223,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16051_Erfurt,-1.4211136,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16052_Gera,-1.3720958,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16053_Jena,-1.559634,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16054_Suhl,-1.0964671,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16055_Weimar,-1.3783904,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16056_Eisenach,-1.180545,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16061_Eichsfeld,-1.1263218,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16062_Nordhausen,-1.2168695,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16063_Wartburgkreis,-1.2646433,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16064_Unstrut-Hainich-Kreis,-1.3046112,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16065_Kyffhäuserkreis,-1.338813,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16066_Schmalkalden-Meiningen,-1.2054751,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16067_Gotha,-1.3831862,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16068_Sömmerda,-1.4728473,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16069_Hildburghausen,-1.1542747,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16070_Ilm-Kreis,-1.3587679,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16071_Weimarer Land,-1.3845286,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16072_Sonneberg,-1.0775391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16073_Saalfeld-Rudolstadt,-1.3792764,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16074_Saale-Holzland-Kreis,-1.3740748,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16075_Saale-Orla-Kreis,-1.3001689,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16076_Greiz,-1.2538875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16077_Altenburger Land,-1.3196518,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01001_01059_Region_um_Flensburg,-1.0659279,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_01057_01058_Region_um_Kiel,-1.2752646,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_13074_01055_01053_01062_Region_um_Lübeck,-1.3245761,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_01058_01060_01057_01002_Region_um_Neumünster,-1.2717074,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-1.4141266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-1.3384426,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_03154_03151_Region_um_Wolfsburg,-1.3947053,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-1.1567162,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_03452_03457_Region_um_Emden,-1.2439535,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-1.1443843,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_03459_05566_Region_um_Osnabrück,-1.0500063,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_03455_Region_um_Wilhelmshaven,-1.1893672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-1.1801803,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_03352_03461_Region_um_Bremerhaven,-1.185529,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_05162_05158_05112_Region_um_Düsseldorf,-0.942471,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-1.0318577,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-0.9741366,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_05112_05162_05166_05170_Region_um_Krefeld,-1.0287822,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_05370_05166_05162_Region_um_Mönchengladbach,-0.9418034,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-0.9580776,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-1.0692587,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_05124_05122_05378_05374_Region_um_Remscheid,-0.88954115,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_05158_05124_05378_05120_Region_um_Solingen,-0.87314874,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-0.90743244,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_05382_Region_um_Bonn,-0.9800014,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_05315_05378_05158_Region_um_Leverkusen,-0.9203321,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-1.0569541,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-0.99724597,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_05566_05558_05570_Region_um_Münster,-1.0043036,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_05754_05758_05766_Region_um_Bielefeld,-1.0224388,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-0.9870498,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-0.9808444,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_05954_05913_05978_05962_Region_um_Hagen,-0.95845634,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_05978_05974_05570_05558_Region_um_Hamm,-0.9557926,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_05513_05562_05911_Region_um_Herne,-0.9964345,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_06432_06438_Region_um_Darmstadt,-1.2832937,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-1.2456738,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-1.2091485,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-1.3248792,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-1.2892867,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-1.2390999,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_06633_03159_Region_um_Kassel,-1.1500964,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_07137_07141_07143_Region_um_Koblenz,-1.0545461,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_07235_Region_um_Trier,-0.9622564,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-1.3654953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_07335_07332_Region_um_Kaiserslautern,-1.2107102,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_07337_Region_um_Landau_in_der_Pfalz,-1.0651935,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-1.3691522,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_07339_06414_06433_Region_um_Mainz,-1.4005424,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-1.147393,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_07340_Region_um_Pirmasens,-1.0546368,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-1.2099334,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-1.3015985,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_07340_10045_07317_Region_um_Zweibrücken,-1.0349684,DD,sem,days_with_precipitation_amount_below_threshold,days,4
