region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09677_Main-Spessart,3.1836090087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09678_Schweinfurt,3.2069053649902344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09679_Würzburg,3.6471710205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09761_Augsburg,3.3353118896484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09762_Kaufbeuren,3.51025390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09763_Kempten (Allgäu),3.431964874267578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09764_Memmingen,3.4148521423339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09771_Aichach-Friedberg,3.1544036865234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09772_Augsburg,3.2208175659179688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09773_Dillingen a.d. Donau,3.370037078857422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09774_Günzburg,2.7729148864746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09775_Neu-Ulm,2.4105796813964844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09776_Lindau (Bodensee),4.537029266357422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09777_Ostallgäu,3.216114044189453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09778_Unterallgäu,3.100830078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09779_Donau-Ries,2.86962890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09780_Oberallgäu,3.0188255310058594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10041_Regionalverband Saarbrücken,6.853771209716797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10042_Merzig-Wadern,6.892726898193359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10043_Neunkirchen,5.977874755859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10044_Saarlouis,7.082019805908203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10045_Saarpfalz-Kreis,6.549427032470703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10046_St. Wendel,6.396717071533203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
11000_Berlin,2.5148162841796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12051_Brandenburg an der Havel,2.3305435180664062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12052_Cottbus,2.4730567932128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12053_Frankfurt (Oder),2.496227264404297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12054_Potsdam,2.4777450561523438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12060_Barnim,3.084686279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12061_Dahme-Spreewald,2.3984756469726562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12062_Elbe-Elster,2.0114707946777344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12063_Havelland,2.1576995849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12064_Märkisch-Oderland,3.2346534729003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12065_Oberhavel,2.834991455078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12066_Oberspreewald-Lausitz,1.8394660949707031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12067_Oder-Spree,2.4410057067871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12068_Ostprignitz-Ruppin,2.449493408203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12069_Potsdam-Mittelmark,2.4174766540527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12070_Prignitz,3.04779052734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12071_Spree-Neiße,2.400989532470703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12072_Teltow-Fläming,2.1528892517089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12073_Uckermark,2.3991851806640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13003_Rostock,3.1487808227539062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13004_Schwerin,3.2121009826660156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13072_Rostock,3.220264434814453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13076_Ludwigslust-Parchim,3.0329208374023438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13071_Mecklenburgische Seenplatte,2.798900604248047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13073_Vorpommern-Rügen,2.8614120483398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13074_Nordwestmecklenburg,3.152050018310547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13075_Vorpommern-Greifswald,2.7663192749023438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14511_Chemnitz,3.7261428833007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14522_Mittelsachsen,3.0068588256835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14523_Vogtlandkreis,3.121196746826172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14521_Erzgebirgskreis,3.0227890014648438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14524_Zwickau,3.585979461669922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14612_Dresden,2.374774932861328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14626_Görlitz,2.124755859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14625_Bautzen,1.8944473266601562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14627_Meißen,2.253162384033203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14628_Sächsische Schweiz-Osterzgebirge,1.9221076965332031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14713_Leipzig,3.085224151611328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14729_Leipzig,2.4545555114746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14730_Nordsachsen,2.6437301635742188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15001_Dessau-Roßlau,3.441852569580078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15082_Anhalt-Bitterfeld,2.7752304077148438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15091_Wittenberg,2.7022323608398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15002_Halle (Saale),2.7304534912109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15084_Burgenlandkreis,2.564056396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15088_Saalekreis,2.579639434814453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15087_Mansfeld-Südharz,2.3392486572265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15003_Magdeburg,2.143230438232422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15085_Harz,2.9246978759765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15086_Jerichower Land,2.98687744140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15083_Börde,2.5624618530273438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15090_Stendal,2.439533233642578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15089_Salzlandkreis,2.6214447021484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15081_Altmarkkreis Salzwedel,2.5633926391601562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16051_Erfurt,2.2515640258789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16052_Gera,2.4768905639648438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16053_Jena,2.638652801513672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16054_Suhl,2.8704872131347656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16055_Weimar,2.4178924560546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16056_Eisenach,3.3454246520996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16061_Eichsfeld,3.4261322021484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16062_Nordhausen,2.8992080688476562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16063_Wartburgkreis,3.096721649169922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16064_Unstrut-Hainich-Kreis,2.369640350341797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16065_Kyffhäuserkreis,2.2209205627441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16066_Schmalkalden-Meiningen,2.5274925231933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16067_Gotha,2.3810691833496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16068_Sömmerda,2.39422607421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16069_Hildburghausen,3.2925682067871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16070_Ilm-Kreis,2.6093406677246094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16071_Weimarer Land,2.2882041931152344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16072_Sonneberg,3.6030616760253906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16073_Saalfeld-Rudolstadt,2.5637588500976562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16074_Saale-Holzland-Kreis,2.509204864501953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16075_Saale-Orla-Kreis,2.832172393798828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16076_Greiz,3.1456680297851562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16077_Altenburger Land,2.6659393310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01001_01059_Region_um_Flensburg,3.1338729858398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_01057_01058_Region_um_Kiel,2.8868026733398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_13074_01055_01053_01062_Region_um_Lübeck,2.792133331298828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_01058_01060_01057_01002_Region_um_Neumünster,2.7776451110839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,3.3714752197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,3.637073516845703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_03154_03151_Region_um_Wolfsburg,3.3020668029785156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_03458_04011_03251_03461_Region_um_Delmenhorst,4.550121307373047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_03452_03457_Region_um_Emden,4.737876892089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),4.541984558105469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_03459_05566_Region_um_Osnabrück,3.607341766357422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_03455_Region_um_Wilhelmshaven,4.963497161865234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,4.636104583740234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_03352_03461_Region_um_Bremerhaven,4.515361785888672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_05162_05158_05112_Region_um_Düsseldorf,4.9881134033203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,4.350807189941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,4.574653625488281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_05112_05162_05166_05170_Region_um_Krefeld,4.551624298095703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_05370_05166_05162_Region_um_Mönchengladbach,4.986476898193359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,4.673450469970703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,4.141727447509766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_05124_05122_05378_05374_Region_um_Remscheid,4.83416748046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_05158_05124_05378_05120_Region_um_Solingen,5.070041656494141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,4.946250915527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_05382_Region_um_Bonn,4.660396575927734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_05315_05378_05158_Region_um_Leverkusen,4.942455291748047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,4.096767425537109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,4.278255462646484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_05566_05558_05570_Region_um_Münster,3.847972869873047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_05754_05758_05766_Region_um_Bielefeld,4.469440460205078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,4.594867706298828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,4.744800567626953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_05954_05913_05978_05962_Region_um_Hagen,5.2172088623046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_05978_05974_05570_05558_Region_um_Hamm,4.506019592285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_05513_05562_05911_Region_um_Herne,4.179317474365234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_06432_06438_Region_um_Darmstadt,3.8532371520996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,3.0939865112304688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_06438_06435_06412_Region_um_Offenbach_am_Main,3.1343345642089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,3.378185272216797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,3.157825469970703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,3.4875946044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_06633_03159_Region_um_Kassel,3.721912384033203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_07137_07141_07143_Region_um_Koblenz,4.090873718261719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_07235_Region_um_Trier,6.6072540283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),3.7119178771972656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_07335_07332_Region_um_Kaiserslautern,4.694374084472656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_07337_Region_um_Landau_in_der_Pfalz,5.138786315917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,3.6935272216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_07339_06414_06433_Region_um_Mainz,3.4849281311035156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,4.7572479248046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_07340_Region_um_Pirmasens,5.833225250244141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,4.198619842529297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
